Madár_id;Felhasználó;Típus;Központ;Gyûrû;Jelentett faj;Jelentett faj latin;Ivar;Dátum
5688198;Példa Gergõ;Visszafogás;Budapest;TT96316   ;Balkáni fakopáncs;Dendrocopos syriacus;Ismeretlen;2019.08.04
5910937;Példa Gergõ;Visszafogás;Budapest;XA76283   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.05
5910937;Példa Gergõ;Visszafogás;Budapest;XA76283   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.05
5851733;Példa Gergõ;Visszafogás;Budapest;XB13661   ;Nádirigó;Acrocephalus arundinaceus;Tojó;2019.07.29
5851733;Példa Gergõ;Visszafogás;Budapest;XB13661   ;Nádirigó;Acrocephalus arundinaceus;Tojó;2019.07.29
5857350;Példa Gergõ;Visszafogás;Budapest;XB13677   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.07.29
5910959;Példa Gergõ;Visszafogás;Budapest;XB13700   ;Énekes rigó;Turdus philomelos;Ismeretlen;2019.08.28
5911008;Példa Gergõ;Visszafogás;Budapest;XB16246   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.08.15
5911008;Példa Gergõ;Visszafogás;Budapest;XB16246   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.08.25
5911031;Példa Gergõ;Visszafogás;Budapest;XB16269   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.08.15
5911076;Példa Gergõ;Visszafogás;Budapest;XB16313   ;Nádirigó;Acrocephalus arundinaceus;Tojó;2019.08.25
5911095;Példa Gergõ;Visszafogás;Budapest;XB16332   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.05
5911115;Példa Gergõ;Visszafogás;Budapest;XB16352   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.01
5911147;Példa Gergõ;Visszafogás;Budapest;XB16384   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.01
5913662;Példa Gergõ;Gyûrûzés;Budapest;P311679   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.02
5913663;Példa Gergõ;Gyûrûzés;Budapest;P311680   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913664;Példa Gergõ;Gyûrûzés;Budapest;P311681   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.11.02
5913665;Példa Gergõ;Gyûrûzés;Budapest;P311682   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913666;Példa Gergõ;Gyûrûzés;Budapest;P311683   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913667;Példa Gergõ;Gyûrûzés;Budapest;P311684   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913668;Példa Gergõ;Gyûrûzés;Budapest;P311685   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.02
5913669;Példa Gergõ;Gyûrûzés;Budapest;P311686   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.02
5893647;Példa Gergõ;Visszafogás;Budapest;P311584   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5905848;Példa Gergõ;Visszafogás;Budapest;P311649   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5893691;Példa Gergõ;Visszafogás;Budapest;W585382   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.02
5579206;Példa Gergõ;Visszafogás;Budapest;K748334   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5710627;Példa Gergõ;Visszafogás;Budapest;P105209   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913684;Példa Gergõ;Gyûrûzés;Budapest;W585416   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.02
5905927;Példa Gergõ;Visszafogás;Budapest;P311654   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.11.02
5893816;Példa Gergõ;Visszafogás;Budapest;P311617   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5893546;Példa Gergõ;Visszafogás;Budapest;P311524   ;Széncinege;Parus major;Hím;2019.11.02
5913714;Példa Gergõ;Gyûrûzés;Budapest;N261927   ;Széncinege;Parus major;Hím;2019.11.02
5913715;Példa Gergõ;Gyûrûzés;Budapest;P311687   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.02
5913719;Példa Gergõ;Gyûrûzés;Budapest;P311691   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913720;Példa Gergõ;Gyûrûzés;Budapest;P311692   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913721;Példa Gergõ;Gyûrûzés;Budapest;P311693   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913722;Példa Gergõ;Gyûrûzés;Budapest;P311694   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913723;Példa Gergõ;Gyûrûzés;Budapest;P311695   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913724;Példa Gergõ;Gyûrûzés;Budapest;P311696   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913725;Példa Gergõ;Gyûrûzés;Budapest;P311697   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.02
5913726;Példa Gergõ;Gyûrûzés;Budapest;P311698   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913727;Példa Gergõ;Gyûrûzés;Budapest;P311699   ;Kék cinege;Parus caeruleus;Hím;2019.11.02
5913728;Példa Gergõ;Gyûrûzés;Budapest;P311700   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.02
5913729;Példa Gergõ;Gyûrûzés;Budapest;P311701   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913730;Példa Gergõ;Gyûrûzés;Budapest;W585417   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.02
5913731;Példa Gergõ;Gyûrûzés;Budapest;W585418   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.02
5906012;Példa Gergõ;Visszafogás;Budapest;P311670   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913739;Példa Gergõ;Gyûrûzés;Budapest;P311706   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.02
5913740;Példa Gergõ;Gyûrûzés;Budapest;N261929   ;Zöldike;Carduelis chloris;Hím;2019.11.02
5913741;Példa Gergõ;Gyûrûzés;Budapest;N261930   ;Zöldike;Carduelis chloris;Hím;2019.11.02
5913742;Példa Gergõ;Gyûrûzés;Budapest;W585419   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.02
5709149;Példa Gergõ;Visszafogás;Budapest;W561404   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.02
5709146;Példa Gergõ;Visszafogás;Budapest;W561401   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.02
5913763;Példa Gergõ;Gyûrûzés;Budapest;TA06764   ;Fekete rigó;Turdus merula;Tojó;2019.11.03
5913764;Példa Gergõ;Gyûrûzés;Budapest;TA06765   ;Fekete rigó;Turdus merula;Tojó;2019.11.03
5913765;Példa Gergõ;Gyûrûzés;Budapest;TA06766   ;Fekete rigó;Turdus merula;Hím;2019.11.03
5913766;Példa Gergõ;Gyûrûzés;Budapest;TA06767   ;Fekete rigó;Turdus merula;Hím;2019.11.03
5913767;Példa Gergõ;Gyûrûzés;Budapest;W585427   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.03
5913768;Példa Gergõ;Gyûrûzés;Budapest;XB21140   ;Énekes rigó;Turdus philomelos;Ismeretlen;2019.11.03
5893562;Példa Gergõ;Visszafogás;Budapest;P311540   ;Kék cinege;Parus caeruleus;Tojó;2019.11.21
5688077;Példa Gergõ;Visszafogás;Budapest;P104848   ;Kék cinege;Parus caeruleus;Tojó;2019.11.22
5893716;Példa Gergõ;Visszafogás;Budapest;W585394   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.22
5913748;Példa Gergõ;Visszafogás;Budapest;W585424   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.22
5913739;Példa Gergõ;Visszafogás;Budapest;P311706   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.22
5913745;Példa Gergõ;Visszafogás;Budapest;W585421   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.22
5710627;Példa Gergõ;Visszafogás;Budapest;P105209   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.22
5913715;Példa Gergõ;Visszafogás;Budapest;P311687   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5678615;Példa Gergõ;Visszafogás;Budapest;P104930   ;Széncinege;Parus major;Tojó;2019.11.23
5941449;Példa Gergõ;Gyûrûzés;Budapest;W585433   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.21
5941450;Példa Gergõ;Gyûrûzés;Budapest;W585434   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.21
5941451;Példa Gergõ;Gyûrûzés;Budapest;W585435   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.11.22
5941452;Példa Gergõ;Gyûrûzés;Budapest;W585436   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.11.22
5941465;Példa Gergõ;Gyûrûzés;Budapest;P311712   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.21
5941466;Példa Gergõ;Gyûrûzés;Budapest;P311713   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.21
5941467;Példa Gergõ;Gyûrûzés;Budapest;P311714   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.21
5941468;Példa Gergõ;Gyûrûzés;Budapest;P311715   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.22
5941469;Példa Gergõ;Gyûrûzés;Budapest;P311716   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.22
5941470;Példa Gergõ;Gyûrûzés;Budapest;P311717   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.22
5941471;Példa Gergõ;Gyûrûzés;Budapest;P311718   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.22
5941475;Példa Gergõ;Gyûrûzés;Budapest;P311719   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.11.23
5941513;Példa Gergõ;Gyûrûzés;Budapest;P311731   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.23
5941514;Példa Gergõ;Gyûrûzés;Budapest;P311732   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941515;Példa Gergõ;Gyûrûzés;Budapest;P311733   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941516;Példa Gergõ;Gyûrûzés;Budapest;P311734   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941517;Példa Gergõ;Gyûrûzés;Budapest;P311735   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941518;Példa Gergõ;Gyûrûzés;Budapest;P311736   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941519;Példa Gergõ;Gyûrûzés;Budapest;P311737   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941520;Példa Gergõ;Gyûrûzés;Budapest;P311738   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.23
5941521;Példa Gergõ;Gyûrûzés;Budapest;P311739   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941522;Példa Gergõ;Gyûrûzés;Budapest;P311740   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941523;Példa Gergõ;Gyûrûzés;Budapest;P311741   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941524;Példa Gergõ;Gyûrûzés;Budapest;P311742   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941525;Példa Gergõ;Gyûrûzés;Budapest;P311743   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941526;Példa Gergõ;Gyûrûzés;Budapest;P311744   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.23
5941527;Példa Gergõ;Gyûrûzés;Budapest;P311745   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941528;Példa Gergõ;Gyûrûzés;Budapest;P311746   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941529;Példa Gergõ;Gyûrûzés;Budapest;P311747   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.23
5941530;Példa Gergõ;Gyûrûzés;Budapest;P311748   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.11.23
5941531;Példa Gergõ;Gyûrûzés;Budapest;P311749   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941532;Példa Gergõ;Gyûrûzés;Budapest;P311750   ;Mezei veréb;Passer montanus;Ismeretlen;2019.11.23
5941590;Példa Gergõ;Gyûrûzés;Budapest;N261938   ;Citromsármány;Emberiza citrinella;Tojó;2019.11.21
5941596;Példa Gergõ;Gyûrûzés;Budapest;N261939   ;Citromsármány;Emberiza citrinella;Hím;2019.11.21
5941600;Példa Gergõ;Gyûrûzés;Budapest;N261940   ;Citromsármány;Emberiza citrinella;Hím;2019.11.21
5941609;Példa Gergõ;Gyûrûzés;Budapest;N261941   ;Citromsármány;Emberiza citrinella;Tojó;2019.11.21
5941613;Példa Gergõ;Gyûrûzés;Budapest;N261942   ;Citromsármány;Emberiza citrinella;Hím;2019.11.21
5941616;Példa Gergõ;Gyûrûzés;Budapest;N261943   ;Citromsármány;Emberiza citrinella;Hím;2019.11.21
5941619;Példa Gergõ;Gyûrûzés;Budapest;N261944   ;Zöldike;Carduelis chloris;Tojó;2019.11.22
5941622;Példa Gergõ;Gyûrûzés;Budapest;N261945   ;Zöldike;Carduelis chloris;Tojó;2019.11.22
5941633;Példa Gergõ;Gyûrûzés;Budapest;N261946   ;Széncinege;Parus major;Tojó;2019.11.23
5941666;Példa Gergõ;Gyûrûzés;Budapest;N261952   ;Széncinege;Parus major;Hím;2019.11.23
5941673;Példa Gergõ;Gyûrûzés;Budapest;XB21141   ;Meggyvágó;Coccothraustes coccothraustes;Hím;2019.11.23
5941691;Példa Gergõ;Gyûrûzés;Budapest;TA06769   ;Fekete rigó;Turdus merula;Tojó;2019.11.21
5941705;Példa Gergõ;Gyûrûzés;Budapest;TA06770   ;Fenyõrigó;Turdus pilaris;Tojó;2019.11.22
5941727;Példa Gergõ;Gyûrûzés;Budapest;TA06774   ;Fekete rigó;Turdus merula;Tojó;2019.11.23
5941732;Példa Gergõ;Gyûrûzés;Budapest;TA06775   ;Fekete rigó;Turdus merula;Tojó;2019.11.23
5838856;Példa Valentin;Gyûrûzés;Budapest;P105454   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Hím;2019.05.02
5838857;Példa Valentin;Gyûrûzés;Budapest;P105455   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Hím;2019.05.02
5838858;Példa Valentin;Gyûrûzés;Budapest;P105456   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Hím;2019.05.02
5838859;Példa Valentin;Gyûrûzés;Budapest;XB13635   ;Nádirigó;Acrocephalus arundinaceus;Hím;2019.05.02
5838860;Példa Valentin;Gyûrûzés;Budapest;P105457   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Hím;2019.05.03
5838861;Példa Valentin;Gyûrûzés;Budapest;P105458   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.03
5838862;Példa Valentin;Gyûrûzés;Budapest;P105459   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.03
5838863;Példa Valentin;Gyûrûzés;Budapest;XB13636   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.03
5838864;Példa Valentin;Gyûrûzés;Budapest;XB13637   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.03
5838865;Példa Valentin;Gyûrûzés;Budapest;XB13638   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.03
5838866;Példa Valentin;Gyûrûzés;Budapest;P105460   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Hím;2019.05.03
5838867;Példa Valentin;Gyûrûzés;Budapest;P105461   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.03
5838868;Példa Valentin;Gyûrûzés;Budapest;P105462   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.03
5838869;Példa Valentin;Gyûrûzés;Budapest;P105463   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.05.03
5259354;Példa Valentin;Visszafogás;Budapest;K602542   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.03
5105034;Példa Valentin;Visszafogás;Budapest;XA76426   ;Nádirigó;Acrocephalus arundinaceus;Hím;2019.05.03
5907607;Példa Valentin;Gyûrûzés;Budapest;J16510    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.13
5907608;Példa Valentin;Gyûrûzés;Budapest;J16511    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.13
5907609;Példa Valentin;Gyûrûzés;Budapest;J16512    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.13
5908089;Példa Valentin;Gyûrûzés;Budapest;N261674   ;Zöldike;Carduelis chloris;Ismeretlen;2019.08.12
5908090;Példa Valentin;Gyûrûzés;Budapest;N261675   ;Karvalyposzáta;Sylvia nisoria;Ismeretlen;2019.08.12
5908091;Példa Valentin;Gyûrûzés;Budapest;N261676   ;Zöldike;Carduelis chloris;Hím;2019.08.12
5908092;Példa Valentin;Gyûrûzés;Budapest;N261677   ;Nagy fülemüle;Luscinia luscinia;Ismeretlen;2019.08.13
5908093;Példa Valentin;Gyûrûzés;Budapest;N261678   ;Zöldike;Carduelis chloris;Tojó;2019.08.14
5908094;Példa Valentin;Gyûrûzés;Budapest;N261679   ;Zöldike;Carduelis chloris;Tojó;2019.08.14
5908969;Példa Valentin;Gyûrûzés;Budapest;P106553   ;Barátposzáta;Sylvia atricapilla;Hím;2019.08.12
5908970;Példa Valentin;Gyûrûzés;Budapest;P106554   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.12
5908971;Példa Valentin;Gyûrûzés;Budapest;P106555   ;Barátposzáta;Sylvia atricapilla;Ismeretlen;2019.08.12
5908972;Példa Valentin;Gyûrûzés;Budapest;P106556   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908973;Példa Valentin;Gyûrûzés;Budapest;P106557   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.12
5908974;Példa Valentin;Gyûrûzés;Budapest;P106558   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.12
5908975;Példa Valentin;Gyûrûzés;Budapest;P106559   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.12
5908976;Példa Valentin;Gyûrûzés;Budapest;P106560   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.12
5908977;Példa Valentin;Gyûrûzés;Budapest;P106561   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.12
5908978;Példa Valentin;Gyûrûzés;Budapest;P106562   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.12
5908979;Példa Valentin;Gyûrûzés;Budapest;P106563   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908980;Példa Valentin;Gyûrûzés;Budapest;P106564   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908981;Példa Valentin;Gyûrûzés;Budapest;P106565   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.08.12
5908982;Példa Valentin;Gyûrûzés;Budapest;P106566   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908983;Példa Valentin;Gyûrûzés;Budapest;P106567   ;Kékbegy;Luscinia svecica;Ismeretlen;2019.08.12
5908984;Példa Valentin;Gyûrûzés;Budapest;P106568   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908985;Példa Valentin;Gyûrûzés;Budapest;P106569   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908986;Példa Valentin;Gyûrûzés;Budapest;P106570   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908987;Példa Valentin;Gyûrûzés;Budapest;P106571   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908988;Példa Valentin;Gyûrûzés;Budapest;P106572   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.12
5908989;Példa Valentin;Gyûrûzés;Budapest;P106573   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908990;Példa Valentin;Gyûrûzés;Budapest;P106574   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908991;Példa Valentin;Gyûrûzés;Budapest;P106575   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908992;Példa Valentin;Gyûrûzés;Budapest;P106576   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.12
5908993;Példa Valentin;Gyûrûzés;Budapest;P106577   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.12
5908994;Példa Valentin;Gyûrûzés;Budapest;P106578   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.08.12
5908995;Példa Valentin;Gyûrûzés;Budapest;P106579   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.08.12
5908996;Példa Valentin;Gyûrûzés;Budapest;P106580   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.12
5908997;Példa Valentin;Gyûrûzés;Budapest;P106581   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.12
5908998;Példa Valentin;Gyûrûzés;Budapest;P106582   ;Barátposzáta;Sylvia atricapilla;Hím;2019.08.12
5908999;Példa Valentin;Gyûrûzés;Budapest;P106583   ;Kerti poszáta;Sylvia borin;Ismeretlen;2019.08.13
5909000;Példa Valentin;Gyûrûzés;Budapest;P106584   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.13
5909001;Példa Valentin;Gyûrûzés;Budapest;P106585   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.13
5909002;Példa Valentin;Gyûrûzés;Budapest;P106586   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.13
5909003;Példa Valentin;Gyûrûzés;Budapest;P106587   ;Kis poszáta;Sylvia curruca;Ismeretlen;2019.08.13
5909004;Példa Valentin;Gyûrûzés;Budapest;P106588   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.13
5909005;Példa Valentin;Gyûrûzés;Budapest;P106589   ;Barkóscinege;Panurus biarmicus;Ismeretlen;2019.08.13
5909006;Példa Valentin;Gyûrûzés;Budapest;P106590   ;Barkóscinege;Panurus biarmicus;Ismeretlen;2019.08.13
5909007;Példa Valentin;Gyûrûzés;Budapest;P106591   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.13
5909008;Példa Valentin;Gyûrûzés;Budapest;P106592   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.13
5909009;Példa Valentin;Gyûrûzés;Budapest;P106593   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.13
5909010;Példa Valentin;Gyûrûzés;Budapest;P106594   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.13
5909011;Példa Valentin;Gyûrûzés;Budapest;P106595   ;Barkóscinege;Panurus biarmicus;Ismeretlen;2019.08.13
5909012;Példa Valentin;Gyûrûzés;Budapest;P106596   ;Kerti poszáta;Sylvia borin;Ismeretlen;2019.08.13
5909013;Példa Valentin;Gyûrûzés;Budapest;P106597   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.08.13
5909014;Példa Valentin;Gyûrûzés;Budapest;P106598   ;Barátposzáta;Sylvia atricapilla;Hím;2019.08.13
5909015;Példa Valentin;Gyûrûzés;Budapest;P106599   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.14
5909911;Példa Valentin;Gyûrûzés;Budapest;RE09809   ;Tõkés réce;Anas platyrhynchos;Tojó;2019.08.14
5909956;Példa Valentin;Gyûrûzés;Budapest;TA03562   ;Fekete rigó;Turdus merula;Hím;2019.08.12
5909957;Példa Valentin;Gyûrûzés;Budapest;TA03563   ;Fekete rigó;Turdus merula;Hím;2019.08.12
5910032;Példa Valentin;Gyûrûzés;Budapest;VR07294   ;Törpegém;Ixobrychus minutus;Tojó;2019.08.12
5910033;Példa Valentin;Gyûrûzés;Budapest;VR07295   ;Törpegém;Ixobrychus minutus;Ismeretlen;2019.08.12
5910681;Példa Valentin;Gyûrûzés;Budapest;W585132   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.11
5910682;Példa Valentin;Gyûrûzés;Budapest;W585133   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.11
5910683;Példa Valentin;Gyûrûzés;Budapest;W585134   ;Fitiszfüzike;Phylloscopus trochilus;Ismeretlen;2019.08.12
5910684;Példa Valentin;Gyûrûzés;Budapest;W585135   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.12
5910685;Példa Valentin;Gyûrûzés;Budapest;W585136   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.12
5910686;Példa Valentin;Gyûrûzés;Budapest;W585137   ;Partifecske;Riparia riparia;Ismeretlen;2019.08.12
5910687;Példa Valentin;Gyûrûzés;Budapest;W585138   ;Partifecske;Riparia riparia;Ismeretlen;2019.08.12
5910688;Példa Valentin;Gyûrûzés;Budapest;W585139   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.12
5910689;Példa Valentin;Gyûrûzés;Budapest;W585140   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.12
5910690;Példa Valentin;Gyûrûzés;Budapest;W585141   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.12
5910691;Példa Valentin;Gyûrûzés;Budapest;W585142   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.12
